Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
SEA(300) (m²/kg),,54,28.241151064075,0,0,-0.0226965833333333,-2.26965833333333,0,0,8.69913523640566,23.8560048597564,0.156311411774668,23.2251309951208,23.6735671845346,0.00370044870835707,0.370044870835707,0.800297573268938,80.0297573268938,0.00469618273967379,0.030647756415708,0.0238195492681642,6.38714418080556,161.095096970475,-1.178725,20.86005627,106.306556,0.02098365,0.13152558,0.988141,1.005907,0,-1,343.843,350.482,1041.59,0,0,0
SEA(360) (m²/kg),,55,29.55351587908,9.32640617239331,90.8775834150366,0.0316880000000001,3.16880000000001,0.143888412556573,0.940653167493985,8.72803256987724,23.7435405384075,0.122316415956254,23.1069684780032,23.5432737359277,0.00287972886325569,0.287972886325569,0.803587662054744,80.3587662054744,0.00455953601709269,0.0298074175715495,0.0244399606068128,6.41127393574305,158.691501270495,-1.184136,20.85726311,105.267089,0.02048497,0.12959686,0.992683,1.006622,0,-1,343.714,350.204,1041.716,0,0,0
COY(60) (kg/kg),0.0430265797046255,56,29.8171107393556,5.32966303375554,54.524848939728,0.0559455833333332,5.59455833333332,0.080011662324493,0.522333600729684,8.75771788318646,23.6024695058901,0.130401445483784,22.9575837586921,23.3925664610389,0.00305042448009496,0.305042448009496,0.806552738726419,80.6552738726419,0.00447629912221344,0.0292222579874226,0.0244791185102866,6.4357334753016,156.387819342615,-1.235159,20.85655608,103.96515,0.02023899,0.12845907,0.9918,1.006654,0,-1,343.533,350.042,1041.636,0,0,0
COY(120) (kg/kg),0.0656870839531235,57,30.264784532482,5.26770839549411,71.6761270060847,0.0574534166666666,5.74534166666666,0.0778331525076855,0.505742246783612,8.78775883082238,23.8308570033944,0.174488440577106,23.1688001929667,23.60063724745,0.0041180383899335,0.41180383899335,0.810136970161434,81.0136970161434,0.00447178054150426,0.029056620030395,0.0247263280535114,6.4603361985835,154.171207558287,-1.289523,20.85651681,105.936926,0.02003144,0.12722077,0.986569,1.00639,0,-1,343.371,349.771,1041.383,0,0,0
COY(180) (kg/kg),0.0705902907094511,58,29.1991902982034,4.27929897152845,44.891986352417,0.0682335833333333,6.82335833333333,0.0639100418467692,0.416960279569119,8.81749081823772,23.5873133398328,0.131185106796862,22.9250101141945,23.3497625345515,0.00306314109177651,0.306314109177651,0.813727559902289,81.3727559902289,0.00436081116618835,0.0284506939826694,0.0239386632601049,6.48466869424031,152.025703762719,-1.350474,20.85856969,103.750972,0.01974531,0.1263587,0.990676,1.005603,0,-1,343.266,349.626,1041.685,0,0,0
COY(240) (kg/kg),,59,29.9283958626463,6.36899727343069,82.1417288081811,0.04699075,4.699075,0.0933619858235327,0.612841141436316,8.84705461131814,24.1306176286236,0.16170071980145,23.4389161567907,23.8706509639077,0.00385990144299304,0.385990144299304,0.817189081169673,81.7189081169673,0.00438714973533717,0.0287978648669486,0.0244486792376178,6.50886236548917,149.950078157935,-1.417215,20.85872491,108.520085,0.01942775,0.12551828,0.987324,1.005693,0,-1,343.059,349.378,1041.44,0,0,0
COY(300) (kg/kg),,60,27.6854075266237,0,0,-0.00381758333333326,-0.381758333333326,0,0,8.87586151301278,23.6382968721458,0.128987136638137,22.9540147874473,23.3681065287048,0.0030141851497926,0.30141851497926,0.820626124466066,82.0626124466066,0.00425621644283269,0.0278266123569984,0.0228774631373545,6.53252543667666,147.93102521688,-1.437892,20.86283126,104.106777,0.01924654,0.12445001,0.990537,1.00521,0,-1,342.959,349.146,1041.214,0,0,0
COY(360) (kg/kg),,61,28.0394263692339,24.240181864936,224.681632867374,0.0115673333333335,1.15673333333335,0.365040331396518,2.41102983739548,8.90372392996071,23.9585084426049,0.109802234168424,23.2494224269149,23.6695305968734,0.00259896734125457,0.259896734125457,0.82343270071159,82.343270071159,0.00422254319337404,0.0278891858057663,0.0230907781055442,6.55550955729811,145.962687376405,-1.424978,20.86319617,106.874995,0.01885237,0.12358647,0.992448,1.004949,0,-1,342.73,348.923,1041.316,0,0,0
CO2Y(60) (kg/kg),1.23982761254095,62,26.6617694316807,18.8961015604059,292.171842135026,0.0141096666666667,1.41096666666667,0.297849349842181,1.97144804732168,8.93107452786116,24.2717935533047,0.172048482760157,23.5445014301007,23.9609628389344,0.00412244730191118,0.412244730191118,0.826793408033173,82.6793408033173,0.00420255504315656,0.0278164747983598,0.0222305513409496,6.57817022202135,144.049589159051,-1.458389,20.86753007,109.646691,0.01853199,0.12240052,0.98515,1.004663,0,-1,342.6,348.66,1041.305,0,0,0
CO2Y(120) (kg/kg),1.34149429078165,63,26.494327792763,0,0,-0.0325904166666668,-3.25904166666668,0,0,8.95765257647339,24.1308654639914,0.150053118671509,23.3951562436766,23.8099511374615,0.00357275742359234,0.357275742359234,0.830641010395924,83.0641010395924,0.00413466368382366,0.0272355366608553,0.0220128813872085,6.60029193838543,142.184961531324,-1.442383,20.86786238,108.318593,0.01834563,0.12125664,0.987295,1.004329,0,-1,342.415,348.486,1041.262,0,0,0
CO2Y(180) (kg/kg),1.34561321204037,64,25.9386616266275,0,0,-0.0232580833333332,-2.32580833333332,0,0,8.98386907118308,24.0227388718435,0.157612860467115,23.2757704319637,23.6831972509604,0.00373277646373078,0.373277646373078,0.834293777339586,83.4293777339586,0.00400218097390452,0.02648881713257,0.0215073814028254,6.62205206978045,140.372954237236,-1.407816,20.86939537,107.28296,0.01785512,0.11954532,0.986693,1.004582,0,-1,342.201,348.191,1041.253,0,0,0
CO2Y(240) (kg/kg),,65,25.940058245061,5.21827765943693,54.9453570271277,0.0497100000000001,4.97100000000001,0.0786048961435699,0.52073164800321,9.00980843111892,23.876504243456,0.116094601995018,23.1279985153104,23.5267932434595,0.00273133369781852,0.273133369781852,0.837525832420361,83.752583242036,0.00390744938729687,0.0258855702222396,0.0213789144981473,6.64349521773094,138.61243740183,-1.411479,20.86938606,105.952926,0.01755037,0.11832704,0.991687,1.004899,0,-1,342.111,348.01,1041.251,0,0,0
CO2Y(300) (kg/kg),,66,25.3862595864544,4.5635074592231,35.4497641313012,0.0556288333333332,5.56288333333332,0.067561985970556,0.447351068624916,9.03547159003468,23.2588197791437,0.086102252092767,22.5153873638876,22.9033384451019,0.00197202902056612,0.197202902056612,0.839877513779553,83.9877513779553,0.00375839445722505,0.024885618038024,0.020828419971258,6.66459888496564,136.901084697495,-1.490254,20.86937603,100.478064,0.01733711,0.11739248,0.995135,1.004951,0,-1,341.894,347.785,1041.261,0,0,0
CO2Y(360) (kg/kg),,67,26.203697763475,0,0,-0.00854650000000005,-0.854650000000005,0,0,9.06126656870965,23.8914952431055,0.142201755328934,23.1226992158252,23.5126797346371,0.00334354433075244,0.334354433075244,0.842535300455212,84.2535300455212,0.00379299265602654,0.025255584529336,0.0213992424439262,6.68571271617323,135.242784607607,-1.505367,20.8693599,105.995157,0.01704438,0.11654694,0.988857,1.005018,0,-1,341.818,347.583,1041.29,0,0,0
,,68,25.9802169553024,40.402073927769,585.425794548774,0.00643041666666666,0.643041666666666,0.575486452321591,3.90265881306663,9.08735852606904,23.7578139051344,0.161078714769183,22.9816149783157,23.370758773171,0.00376453178636301,0.376453178636301,0.84608933851377,84.608933851377,0.00370061767444963,0.0250957222758572,0.0212016760339137,6.70701317541215,133.637625383368,-1.491374,20.86965642,104.758961,0.0167347,0.11649556,0.986963,1.005254,0,-1,341.644,347.429,1041.292,0,0,0
User-defined Test Averages,,69,25.8578318406172,5.70972718801812,80.1544424364865,0.0452873333333333,4.52873333333333,0.0799413047864198,0.541834795495062,9.113277550467,23.550158515744,0.156802520924526,22.7712754351353,23.1500165390572,0.00362998095276864,0.362998095276864,0.849786594883336,84.9786594883336,0.00362032851696419,0.0245382529951834,0.0210100791415804,6.7281190529999,132.076486238652,-1.522997,20.86968057,102.892887,0.01652419,0.11555069,0.987458,1.005268,0,-1,341.502,347.182,1041.351,0,0,0
HRR(0-4) (kW/m²),355.128525475942,70,26.6303285787483,0,0,-0.03384875,-3.384875,0,0,9.13952163067668,24.1164708473256,0.139720648215757,23.3105273566009,23.696805560527,0.00331093303355958,0.331093303355958,0.8532570518765,85.32570518765,0.00367942746455731,0.0250551307322735,0.0215852720576771,6.74941672859953,130.564594723953,-1.554129,20.86941799,107.862384,0.01640431,0.11535095,0.989743,1.005634,0,-1,341.38,347.037,1041.355,0,0,0
EHC(0-4) (MJ/kg),8.91933125397939,71,24.1008250685222,0,0,-0.0853126666666665,-8.53126666666665,0,0,9.16488720750031,23.7045932580867,0.119534163229426,22.8983867608974,23.2746448724649,0.00278211519929214,0.278211519929214,0.856303575992926,85.6303575992926,0.00354331194788853,0.0242799547431745,0.0198670449251451,6.77014288709094,129.082918415497,-1.463959,20.87457121,104.145751,0.01608467,0.11438684,0.991752,1.005359,0,-1,341.171,346.777,1041.371,0,0,0
MLR(0-4) (g/s),0.385287135416667,72,24.2191923055388,6.41635996013851,98.0155246368059,0.0377460000000001,3.77460000000001,0.0919545233047006,0.63854714500515,9.18904721618734,23.8560192530312,0.158033906759377,23.0394616475496,23.4107608221953,0.00369969399294088,0.369969399294088,0.859544480589042,85.9544480589042,0.00347091543665923,0.0241026005353644,0.0198842297700815,6.79001852443855,127.62565578038,-1.425255,20.87498753,105.45677,0.01567276,0.11346971,0.987506,1.005458,0,-1,341.094,346.591,1041.406,0,0,0
SEA(0-4) (m²/kg),-0.153246956086444,73,23.9147444066585,4.05015443873193,67.4375564688551,0.0590465,5.90465,0.0575969643197447,0.398682801539539,9.21311418454344,24.0540951540534,0.168791324564307,23.2154337038836,23.5909735782729,0.00398195167803825,0.398195167803825,0.863385303424532,86.3385303424532,0.00340089915370581,0.0235408240411044,0.0195856469684604,6.80975346280782,126.207043623883,-1.515757,20.87673232,107.144526,0.01524789,0.1113852,0.986693,1.005863,0,-1,340.869,346.383,1041.394,0,0,0
COY(0-4) (kg/kg),0.00130877349762386,74,23.2452867569069,0,0,-0.0269278333333334,-2.69278333333334,0,0,9.23669420012523,23.6929187243504,0.175271769101573,22.8600744397753,23.2207850119612,0.00406994806897375,0.406994806897375,0.867411253298038,86.7411253298038,0.00328141075952797,0.023128059614623,0.0190659266835679,6.82907924963384,124.820191893584,-1.515561,20.87759432,103.920294,0.01494927,0.1112205,0.985832,1.005728,0,-1,340.768,346.145,1041.442,0,0,0
CO2Y(0-4) (kg/kg),0.0778575243044122,75,23.0243763248712,0,0,-0.0433974166666668,-4.33974166666668,0,0,9.25982903166612,24.1650338012502,0.184735843770268,23.3047834360176,23.6739132520456,0.00437342033996079,0.437342033996078,0.871632937502505,87.1632937502505,0.00323702750332764,0.0230340014111208,0.0189002045664889,6.84806231525886,123.464387088882,-1.477849,20.87963808,108.052953,0.01447956,0.10970925,0.98425,1.005198,0,-1,340.61,346.005,1041.429,0,0,0
HRR(4-198) (kW/m²),47.708281981025,76,22.8241340390094,0,0,-0.00196483333333332,-0.196483333333332,0,0,9.28275328684806,23.9678898631995,0.148383972358742,23.1037317515934,23.4647604311268,0.00348179436321682,0.348179436321681,0.875560544854094,87.5560544854094,0.0031544190642691,0.0227240172771635,0.0186977288064236,6.86686128194532,122.141490616422,-1.445125,20.87982042,106.246858,0.0142371,0.10937408,0.988707,1.005574,0,-1,340.449,345.769,1041.453,0,0,0
EHC(4-198) (MJ/kg),15.6060341765036,77,21.9137810796201,6.27516955820905,76.5416810955392,0.0349214166666667,3.49214166666667,0.0868127168609992,0.6311620660471,9.30512224440737,23.5814020420208,0.115813924954841,22.7277735018063,23.0796420978454,0.00267294393790445,0.267294393790445,0.878637914004654,87.8637914004654,0.00303162305746831,0.022041073492625,0.0179883908100595,6.88520434175356,120.845743433862,-1.473038,20.88138582,102.832567,0.01392169,0.10849076,0.99215,1.005336,0,-1,340.398,345.668,1041.455,0,0,0
MLR(4-198) (g/s),0.0305201808419244,78,22.1859870422559,19.3709096040479,275.76426037609,0.0114532499999999,1.14532499999999,0.260734196253276,1.90286970844177,9.32717212846831,23.7699325815544,0.135829536793065,22.897836128724,23.2526524769367,0.00315839701515243,0.315839701515243,0.881553584481183,88.1553584481183,0.0029862539332378,0.0217940424882106,0.0180997049808344,6.90324838964901,119.579129852158,-1.500651,20.88150958,104.430307,0.01361889,0.10731894,0.989614,1.005057,0,-1,340.225,345.497,1041.471,0,0,0
SEA(4-198) (m²/kg),199.686847715733,79,22.3752318081909,10.8766788475413,161.044787792218,0.0205717500000001,2.05717500000001,0.141278417249897,1.03180991647286,9.34945273789353,23.4595402936048,0.144414154029216,22.597304108154,22.9407784544049,0.00331297311326456,0.331297311326456,0.884789269545391,88.4789269545391,0.00290634428006057,0.0212261356492006,0.0180968277186979,6.92134665599878,118.347503011311,-1.503,20.88060878,101.713896,0.01343855,0.10652416,0.988525,1.004934,0,-1,340.202,345.373,1041.481,0,0,0
COY(4-198) (kg/kg),0.0715863060697368,80,21.6750298054113,3.75654227678406,89.5929795080521,0.0576994166666668,5.76994166666668,0.0502536355578822,0.372787697621346,9.37147786870033,23.8085605121802,0.222106850511581,22.9231824288414,23.2746655185843,0.00516946265504324,0.516946265504324,0.889030487429545,88.9030487429545,0.00289960545706907,0.0215096326932615,0.017710197055118,6.93925016838568,117.143473358754,-1.547382,20.8831022,104.715799,0.01322149,0.10643489,0.979782,1.004907,0,-1,340.049,345.263,1041.469,0,0,0
CO2Y(4-198) (kg/kg),1.35454053262909,81,22.070986465208,13.8127115482802,202.64817183506,0.0159787499999999,1.59787499999999,0.177248683658986,1.34476559621854,9.39335087683564,23.8139133820925,0.139173342712977,22.9236163799255,23.2664130399414,0.00323806447570944,0.323806447570944,0.893234250994922,89.3234250994921,0.002832212404016,0.0214876732705768,0.0179222500635927,6.95706639194504,115.967294775749,-1.600025,20.88231135,104.741325,0.01292603,0.10636084,0.988914,1.004729,0,-1,339.979,345.063,1041.55,0,0,0
,,82,22.077743234262,0,0,-0.000918416666666662,-0.0918416666666662,0,0,9.41542524168538,23.6823250195586,0.110364517429665,22.7899739101858,23.1325527309498,0.00255301301906754,0.255301301906754,0.89612978974231,89.612978974231,0.00279103945239155,0.0210544569386383,0.0178439996375613,6.97494951679562,114.822259044944,-1.584458,20.88223192,103.555299,0.01281459,0.10548693,0.991783,1.00434,0,-1,339.875,344.984,1041.532,0,0,0
C-factor,0.042904,83,21.908441472692,9.34082648220678,86.1778452003014,0.0234545000000001,2.34545000000001,0.118942036660548,0.893284840949124,9.43741833403886,24.0479308994698,0.0860982256221797,23.1322031717569,23.4761896153384,0.00202125827025048,0.202125827025048,0.898416925386969,89.8416925386969,0.00278972599885483,0.0209515493020413,0.0177252019956409,6.99273411761222,113.703835349866,-1.607863,20.88371591,106.733039,0.01262367,0.1043158,0.994979,1.004793,0,-1,339.734,344.786,1041.551,0,0,0
Time to ignition (s),4,84,20.210491957756,0,0,-0.00397391666666674,-0.397391666666674,0,0,9.45847780075408,23.5531584325137,0.107229308737258,22.6539371913805,22.9871117671318,0.00246489210465564,0.246489210465564,0.900660000574422,90.0660000574422,0.00268844259125618,0.0201756060742828,0.0165287468243279,7.0098610920222,112.600926199453,-1.621107,20.88691235,102.375729,0.012431,0.10335217,0.992588,1.004796,0,-1,339.699,344.695,1041.535,0,0,0
,,85,19.700901932555,8.45251126022675,168.830670752218,0.0233077499999999,2.33077499999999,0.110966177571627,0.838961176555688,9.47843349769923,23.2418046803681,0.173544325894763,22.3449942536649,22.6746858241346,0.00393506306622499,0.393506306622499,0.903859978159862,90.3859978159862,0.00258637192529508,0.0195542973628658,0.0160819954555603,7.02616646316215,111.510982325873,-1.611763,20.88780127,99.644712,0.012135,0.10234809,0.984933,1.004613,0,-1,339.555,344.565,1041.443,0,0,0
,,86,20.1715898180893,6.22773748561336,169.148072438179,0.0323899166666666,3.23899166666666,0.0812126676315425,0.611229814541755,9.49836974357456,23.9175363189936,0.234887118218015,22.9949229285874,23.3247868685364,0.00547869197059991,0.547869197059991,0.908566855678275,90.8566855678275,0.00263047153686336,0.0197976827571896,0.0164254902960823,7.04242020603797,110.446159809006,-1.663345,20.88827081,105.52432,0.01200056,0.10145346,0.977565,1.004095,0,-1,339.559,344.43,1041.47,0,0,0
,,87,19.5083302299806,0,0,-0.00697341666666658,-0.697341666666658,0,0,9.51820970359859,23.9336580844044,0.133111675462425,23.0015455057307,23.3357654947542,0.00310626284320498,0.310626284320498,0.912859333085177,91.2859333085177,0.00257512496346272,0.0195068639641113,0.0159542709982634,7.05861008668514,109.404709236765,-1.666074,20.89009476,105.625861,0.01175378,0.1006171,0.988787,1.003906,0,-1,339.428,344.36,1041.436,0,0,0
,,88,19.4406387257519,5.6142195439324,87.871079339442,0.0346274999999999,3.46274999999999,0.0733481960776611,0.562238181987783,9.53768418807646,23.9063628711171,0.13060623363,22.9696951919656,23.2971713160833,0.00304275579982652,0.304275579982652,0.915933842406693,91.5933842406693,0.0025398646596792,0.0194689026467819,0.0158931828757635,7.07453381362215,108.382774864505,-1.666916,20.89025716,105.359306,0.01161397,0.10057384,0.9889,1.003734,0,-1,339.345,344.183,1041.445,0,0,0
,,89,19.2878912615455,7.13617485165404,99.7299396879988,0.0270283333333332,2.70283333333332,0.0930333292601151,0.711477064889599,9.55704845307011,24.0694955549094,0.114942068457735,23.1233013153246,23.4512401714054,0.00269553405320045,0.269553405320045,0.918802987333206,91.8802987333206,0.00251453583435214,0.0192300392688577,0.0157539288046324,7.09035736946235,107.382566888428,-1.724012,20.89118866,106.78764,0.0114307,0.0995575,0.990779,1.003847,0,-1,339.299,344.111,1041.459,0,0,0
,,90,19.2049504664537,0,0,-0.0238194999999998,-2.38194999999998,0,0,9.57629487393411,23.9554424805143,0.155755946924049,23.0016585156064,23.3276364728134,0.00363341810832303,0.363341810832303,0.921967463413968,92.1967463413968,0.0024568634870869,0.0190991174517263,0.0156603556413613,7.10606451168535,106.403276377046,-1.711319,20.89126016,105.722521,0.01123319,0.09944816,0.985947,1.00361,0,-1,339.121,343.927,1041.462,0,0,0
,,91,18.9977138808538,13.8422742053546,286.574632208469,0.0137244166666666,1.37244166666666,0.177776782500042,1.36033100000479,9.59539620610776,23.8639957135593,0.169311862125519,22.9101364338615,23.2297348168671,0.00393306965852577,0.393306965852577,0.925750707297393,92.5750707297393,0.00243988263668994,0.018669749448649,0.0154615508263289,7.12162546491919,105.443914352833,-1.696958,20.89178746,104.899882,0.01120025,0.09846514,0.984092,1.003271,0,-1,339.066,343.796,1041.469,0,0,0
,,92,18.4099079007166,4.30573135252718,76.241309644933,0.04275675,4.275675,0.0558762804499921,0.43215805829449,9.61410001699854,23.7468134728821,0.141061952545922,22.7880904485425,23.1092123519257,0.00325983061616099,0.325983061616098,0.929347157434736,92.9347157434736,0.0023890881541302,0.0184776740589829,0.0150529516994849,7.1368827161821,104.501087141289,-1.736318,20.89305549,103.828705,0.01103124,0.0981869,0.987289,1.003294,0,-1,338.924,343.7,1041.45,0,0,0
,,93,19.1468610278096,0,0,-0.0219494166666667,-2.19494166666667,0,0,9.63287840146281,24.1299133576804,0.115198417761398,23.1534006321208,23.4715045400059,0.00270388018548815,0.270388018548815,0.93232901283556,93.232901283556,0.00242228900298093,0.0188294618983728,0.0155706286081308,7.15219450633591,103.579337650138,-1.759311,20.89202457,107.195045,0.01100835,0.09833334,0.990224,1.003314,0,-1,338.89,343.546,1041.464,0,0,0
,,94,18.9593623492454,0,0,-0.06764025,-6.764025,0,0,9.65193151315134,23.7079515063253,0.0902278107042056,22.7436149041697,23.0580356451925,0.00208047607540526,0.208047607540526,0.934721190966007,93.4721190966007,0.0023385892828502,0.0181864118501816,0.0153243347693405,7.16764198802464,102.680122480333,-1.697062,20.89192534,103.456477,0.01082804,0.09746233,0.993031,1.003298,0,-1,338.817,343.501,1041.454,0,0,0
,,95,18.6310189192189,0,0,-0.0254966666666668,-2.54966666666668,0,0,9.67072670378557,24.0858709778187,0.116720190290369,23.1002973450092,23.4143426177293,0.00273292652586526,0.273292652586526,0.937127892266642,93.7127892266642,0.0023247695832059,0.0180767468430709,0.01510247652191,7.18285539367027,101.797123197743,-1.646303,20.89367706,106.753983,0.01060867,0.09637058,0.98992,1.00318,0,-1,338.731,343.336,1041.469,0,0,0
,,96,18.8888816026318,0,0,-0.00157308333333335,-0.157308333333335,0,0,9.68948665404649,24.3284384073709,0.152472727162789,23.3321814015786,23.6468407209055,0.00360549829350055,0.360549829350055,0.940297104676325,94.0297104676325,0.00230099255289288,0.0178613600705624,0.0152184321718498,7.19801584801715,100.932152646318,-1.643937,20.89381152,108.9115,0.0104081,0.09529548,0.985295,1.002571,0,-1,338.72,343.288,1041.474,0,0,0
,,97,18.5323249300783,22.951905623826,385.911830581466,0.00807441666666675,0.807441666666675,0.274019670859654,2.166397903642,9.70819725731285,23.8746287167886,0.134323429744398,22.8862071993698,23.1978361678249,0.00311601291671086,0.311601291671086,0.943657860281431,94.3657860281431,0.00221254899738373,0.0174923993397989,0.0149085955234995,7.21307936186482,100.084507807349,-1.640271,20.89390994,104.837007,0.01021094,0.09519684,0.987187,1.00242,0,-1,338.561,343.171,1041.503,0,0,0
,,98,19.118175066809,3.63454767078899,40.6606451462086,0.0526012500000001,5.26012500000001,0.0422889572798056,0.335594548230786,9.72702250731129,24.5000892666522,0.0898783512771205,23.4832760726231,23.7966176515908,0.00213880076049701,0.213880076049701,0.946285267120035,94.6285267120035,0.00222445201411438,0.0176526927301247,0.0152969984144997,7.22818215883382,99.2553317072581,-1.667683,20.89391795,110.390198,0.01001654,0.09439646,0.992057,1.002274,0,-1,338.525,343.042,1041.505,0,0,0
,,99,18.3482557692665,2.16755417413157,19.610669388499,0.0846495833333332,8.46495833333332,0.0250655095106208,0.203130484935723,9.74575572272933,23.8824851580934,0.0715803776799699,22.8831895478664,23.1912019247241,0.00166003499262419,0.166003499262419,0.948184684996596,94.8184684996596,0.00212178493611175,0.0171949109121069,0.0147151399832718,7.24318822803271,98.441976997266,-1.739378,20.89466172,104.857678,0.00981481,0.09436122,0.994441,1.002589,0,-1,338.405,342.96,1041.485,0,0,0
,,100,17.8993704661754,0,0,-0.00817524999999999,-0.817524999999999,0,0,9.76387953584705,23.9597264523997,0.100324234390898,22.9527214951301,23.2551496291179,0.00233305508218703,0.233305508218703,0.950181230034001,95.0181230034001,0.00207858821437276,0.016943283159563,0.0143857888080454,7.25773869242837,97.6387953584705,-1.805578,20.89608571,105.516458,0.00959877,0.09351732,0.991079,1.002479,0,-1,338.339,342.797,1041.452,0,0,0
,,101,17.4121736767452,0,0,-0.0866235833333333,-8.66235833333333,0,0,9.78153530791851,24.1293719406018,0.140911754819833,23.113528947852,23.4193281626956,0.00330005862810697,0.330005862810697,0.952997786889148,95.2997786889148,0.00205243150497013,0.0166844160763714,0.0140388693471522,7.27195102150597,96.846884236817,-1.727636,20.89776915,107.008047,0.00942361,0.09248409,0.986312,1.002284,0,-1,338.314,342.79,1041.426,0,0,0
,,102,16.8775928516205,0,0,-0.00514866666666669,-0.514866666666669,0,0,9.7986801911827,23.9418364423812,0.127308610564098,22.9266352684024,23.2281597006994,0.00295714473745701,0.295714473745701,0.95612638857193,95.612638857193,0.00201019322061663,0.0165273893020393,0.0136713461850232,7.28580612927206,96.0654920704186,-1.67185,20.89874609,105.31784,0.00931008,0.0924089,0.987071,1.001501,0,-1,338.207,342.655,1041.662,0,0,0
,,103,16.81393612703,4.9740590407816,83.5697946157745,0.0338032499999999,3.38032499999999,0.0576450052894698,0.474556188477371,9.81552595567202,23.7372441409757,0.122693859123159,22.7301133703926,23.0242220762656,0.00282493065984567,0.282493065984567,0.959017426270582,95.9017426270582,0.00194858852505126,0.0160415414781476,0.0135338013732624,7.2994087030512,95.2963685016701,-1.709037,20.89882509,103.522812,0.00911655,0.09145347,0.987478,1.001387,0,-1,338.198,342.574,1041.713,0,0,0
,,104,16.5068549885352,0,0,-0.0156764999999999,-1.56764999999999,0,0,9.8321863512298,24.1141710100949,0.128796306199712,23.0842884809192,23.3845694658943,0.00301184616927776,0.301184616927776,0.961935814685143,96.1935814685143,0.00195302894248206,0.0162128924359515,0.0133749041552991,7.31286305581548,94.5402533772096,-1.71857,20.90022817,106.805346,0.00900291,0.09122593,0.986742,1.001337,0,-1,338.099,342.497,1041.577,0,0,0
,,105,15.1569272362572,9.42912604448468,89.0892652384305,0.0160745833333333,1.60745833333333,0.118295311193638,0.98180226614883,9.8480182423422,23.7284887574786,0.0622498294161596,22.7148094392998,23.0052488755709,0.00143207281818059,0.143207281818059,0.964157774178872,96.4157774178872,0.00190154783772473,0.0157820623440649,0.0124636235406631,7.32578231966346,93.7906499270686,-1.695757,20.90288829,103.414953,0.00891469,0.09075022,0.993861,1.000939,0,-1,338.095,342.418,1041.601,0,0,0
,,106,15.3096186723253,2.52018480811308,48.8117770202706,0.0607479999999998,6.07479999999998,0.0309002118453939,0.253977808112188,9.86325151529649,23.7515019265343,0.128779871833693,22.7326699964768,23.0254758620718,0.00296521783042739,0.296521783042739,0.966356419503176,96.6356419503176,0.00187712606918399,0.0154286438871992,0.0124935421064714,7.33826090248702,93.0495425971367,-1.753728,20.90282034,103.596644,0.00880034,0.08972856,0.986666,1.001258,0,-1,338.033,342.387,1041.578,0,0,0
,,107,15.5527546696046,5.6710135531831,144.544311970243,0.027425,2.7425,0.0674649107453638,0.557726900330302,9.87868270196746,23.9629161628096,0.170719060697724,22.9294519459041,23.2201825594789,0.00396412775578391,0.396412775578391,0.969821092296282,96.9821092296282,0.0018502251771916,0.0152956602415585,0.0126117030745986,7.35081352507756,92.324137401565,-1.797406,20.90279407,105.423518,0.00861216,0.08898618,0.981957,1.001255,0,-1,337.951,342.236,1041.592,0,0,0
,,108,15.1929795459453,0,0,-0.0257126666666666,-2.57126666666666,0,0,9.89405556907523,24.2115387608355,0.165649890727625,23.1652269116093,23.4582198679901,0.00388585155779717,0.388585155779717,0.973746081953073,97.3746081953073,0.00184671891843786,0.0153740416299376,0.0124030748943183,7.36332091406202,91.6116256395855,-1.802786,20.90406319,107.612597,0.0085152,0.08876787,0.982295,1.001021,0,-1,337.92,342.194,1041.586,0,0,0
,,109,15.1224937574818,0,0,-0.030219,-3.0219,0,0,9.90921330572694,23.8969185565964,0.164291427741545,22.8555424690512,23.1460136578883,0.00380269163037977,0.380269163037977,0.977590353547161,97.7590353547161,0.00177495216535544,0.0146686463344234,0.0122236764400486,7.3756342897292,90.9102138140087,-1.759121,20.90413222,104.794285,0.0083085,0.08737544,0.982084,1.000651,0,-1,337.792,342.085,1041.561,0,0,0
,,110,15.0153909036574,7.26483797244161,105.170809472108,0.0206685833333333,2.06685833333333,0.0841745161979434,0.708980005681998,9.92428224805752,24.0580709572694,0.0933030610216985,23.0118519681332,23.2975383230232,0.00217373163980839,0.217373163980839,0.980578565182255,98.0578565182255,0.00173976800258021,0.0146536123291055,0.0121424741434131,7.38781736502093,90.2207477096138,-1.756,20.90474786,106.222504,0.00810583,0.08706372,0.989964,1.00055,0,-1,337.824,342.018,1041.565,0,0,0
