Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,121,113.710651670168,19.2674129671778,365.060523614605,0.0590170833333335,5.90170833333335,0.0250675727203481,2.05771675523618,22.8768894599316,22.1559933682874,0.920988221992532,22.7202739150902,23.3931410081032,0.0215448073438735,2.15448073438735,2.72511534873664,272.511534873664,0.00147941502820118,0.12144044122017,0.0886511797693943,16.9024332478896,189.065202148195,6.864247,20.58663311,96.584837,0.00757914,0.40940412,0.903503,1.003523,0,-1,362.178,372.904,1041.287,0,0,0
,,122,112.623043904145,9.82472593045544,212.870084282069,0.11463225,11.463225,0.0128256464986016,1.04584954818052,22.9900563077188,22.3109153097118,1.03656292902268,22.870613407227,23.5410470852456,0.0244017767189431,2.44017767189431,2.74808864076805,274.808864076805,0.00147023271583932,0.119888086869416,0.0877454215810703,16.9906315485648,188.443084489498,6.796906,20.59282248,97.903758,0.00748864,0.4023204,0.89186,1.003729,0,-1,362.043,372.656,1041.316,0,0,0
,,123,110.303953416123,10.5048216085028,211.028090939901,0.105003166666667,10.5003166666667,0.0137332180673163,1.1137016615365,23.1015198063789,22.2059442202875,0.946057925991137,22.7594880513604,23.4220518591359,0.022158617804311,2.2158617804311,2.77136883802967,277.136883802967,0.0014420313855921,0.116942201183261,0.0858667104035987,17.0774376145571,187.817234198203,6.64971,20.59879752,96.969665,0.00738953,0.39526153,0.900613,1.003176,0,-1,361.987,372.525,1041.315,0,0,0
,,124,107.34736863315,13.8326216434807,238.272641076941,0.0776045000000001,7.76045000000001,0.0182423860900304,1.4600961491569,23.2103454674036,21.8847422449522,0.801481828170728,22.4182581606161,23.0710522990381,0.0184910291744555,1.84910291744555,2.79169366151906,279.169366151906,0.00141569125132376,0.113310031607247,0.083494419706306,17.1621181796121,187.180205382287,6.591867,20.60347216,94.134206,0.00736363,0.38942576,0.91591,1.003538,0,-1,361.793,372.328,1041.314,0,0,0
,,125,105.851959954272,11.1569134292536,250.785105769943,0.0948756666666669,9.48756666666669,0.0147438998583485,1.16394091512164,23.3169451316973,21.9240734587493,1.03018188586836,22.4517198827996,23.0963137931105,0.0237934040999939,2.37934040999939,2.81283587815628,281.283587815628,0.00139883732832739,0.110429670282776,0.0821357219593592,17.2449332504449,186.535561053578,6.483973,20.60970104,94.444142,0.00727214,0.38016837,0.892156,1.003332,0,-1,361.683,372.067,1041.373,0,0,0
,,126,106.161050252818,9.64469898114953,197.916899735838,0.110071916666667,11.0071916666667,0.0129073601272021,0.994019985726593,23.4229516368008,22.2505941300708,0.929996417183114,22.7714198783211,23.42492088371,0.0217850924946482,2.17850924946482,2.8356251264536,283.56251264536,0.00142073786830805,0.109413685033899,0.0821805267543671,17.3270913748018,185.896441561911,6.402264,20.61449492,97.215583,0.0072771,0.372299,0.901875,1.002744,0,-1,361.45,371.823,1041.379,0,0,0
,,127,105.127242770222,10.0745566230924,190.125400807774,0.10434925,10.434925,0.0138050031523068,1.03925221615362,23.5285957833123,22.5584248291153,0.836268605733974,23.0725958778469,23.7237687080553,0.0198394429802407,1.98394429802407,2.85643739419105,285.643739419105,0.00144054172519085,0.108445189316468,0.0814067986411359,17.4088850374995,185.264533726869,6.271394,20.6221613,99.8641,0.00727778,0.36505758,0.911265,1.002416,0,-1,361.233,371.428,1041.421,0,0,0
,,128,101.68395608316,66.3747836657634,1181.66473003162,0.0153196666666665,1.53196666666665,0.0931166244693215,6.80568381804672,23.632001382739,22.3325240279513,0.771214723348819,22.8299114319301,23.4729825919741,0.0181027097758409,1.81027097758409,2.87540847056909,287.540847056909,0.00142651564799517,0.104260807531202,0.0786571475952733,17.4889170106177,184.625010802649,6.212098,20.63000156,97.824176,0.00727963,0.35592705,0.917985,1.002347,0,-1,361.049,371.219,1041.395,0,0,0
,,129,99.3013590455626,29.2963972156202,500.908994747487,0.0338954166666668,3.38954166666668,0.0420619557469102,2.99532933114166,23.7324940403034,22.336916875885,0.723815155273269,22.8192866557915,23.4569820282876,0.0169785190890473,1.69785190890473,2.89294908500153,289.294908500153,0.00142570751585642,0.101527935732935,0.0767822114178041,17.5666366901243,183.972822017856,6.214836,20.63766185,97.797883,0.00727459,0.34781486,0.922538,1.00189,0,-1,360.81,370.893,1041.424,0,0,0
,,130,96.5782016630673,10.5135247031682,205.242523198678,0.0918609166666662,9.18609166666662,0.0154766049853216,1.07919076163941,23.8304338206577,22.2842167081808,0.806149115421744,22.7591388791783,23.3874427935662,0.01885376632001,1.885376632001,2.91086522770606,291.086522770606,0.00142169512083953,0.0991354526223942,0.0747483971582362,17.6424019944123,183.311029389675,6.133636,20.64518693,97.309975,0.00727158,0.34145671,0.913478,1.001406,0,-1,360.71,370.668,1041.473,0,0,0
,,131,94.0275264747717,14.3026316198092,325.346240472802,0.0657414166666668,6.57414166666668,0.021358870651829,1.46922971153173,23.9257366847266,22.2706636134608,0.915804393624381,22.7280823744322,23.3551213608052,0.0213887227558561,2.13887227558561,2.93098647224399,293.098647224399,0.00140416241505133,0.0965892426448544,0.0727920978483419,17.7161722419156,182.639211333791,6.050443,20.65295304,97.118086,0.00719419,0.33411075,0.902275,1.001567,0,-1,360.437,370.381,1041.472,0,0,0
,,132,91.9204429744046,16.8516552395778,342.927933207007,0.0545468333333333,5.45468333333333,0.0258440983094443,1.72538875281466,24.0187106694512,22.3658798460449,0.798212817404,22.8158819213999,23.4343929465111,0.0187056328179871,1.87056328179871,2.95103365003092,295.103365003092,0.00140971372313554,0.0941144927349892,0.0711278860577135,17.7881322338686,181.959929314024,5.999285,20.66094748,97.910081,0.0071921,0.32561381,0.914555,1.00168,0,-1,360.289,370.056,1041.495,0,0,0
,,133,90.4614256664467,9.55301772635706,208.462108844503,0.0946940833333335,9.46940833333335,0.0150895152377948,0.971381239935472,24.1099016037716,22.6787517155511,0.831241548374622,23.1215641609651,23.7477642273331,0.0197401283067638,1.97401283067638,2.97025653059329,297.025653059329,0.00142888781338734,0.0919840560828864,0.0699185007911792,17.8586554272931,181.277455667456,5.928925,20.6697454,100.609854,0.00718961,0.31561115,0.910926,1.001469,0,-1,360.079,369.831,1041.503,0,0,0
,,134,90.4006217504078,8.08083958068188,162.183108430841,0.111870333333334,11.1870333333334,0.0128295607034685,0.823956515164176,24.2003326274801,23.1597348522775,0.748829309265542,23.5970533290516,24.2291242833292,0.0181434784011944,1.81434784011944,2.98919833394727,298.919833394727,0.00143524723241726,0.0921762900035884,0.0699122248331029,17.9285707901052,180.59949722,5.816054,20.67556531,104.856539,0.0070827,0.31061389,0.919642,1.001597,0,-1,359.852,369.491,1041.563,0,0,0
,,135,84.9914035723821,12.531354197305,246.931495025807,0.0678230000000003,6.78230000000003,0.0200482416744154,1.27333940315661,24.2880286401415,22.2588113231531,0.719614922085872,22.6717441805571,23.2730510070452,0.0167476347871354,1.67476347871354,3.00664389054144,300.664389054143,0.00135973189508388,0.0863616983402911,0.0656875218003902,17.9963706634219,179.911323260307,5.720924,20.68168561,96.825793,0.00699126,0.30402393,0.922592,1.001469,0,-1,359.735,369.276,1041.561,0,0,0
,,136,83.2038542709284,20.5515618021125,431.207713895426,0.040485416666667,4.0485416666667,0.0340379408762699,2.10181728990479,24.3721262690631,22.5420312581431,0.741317566872715,22.9423471486827,23.5494540357152,0.0174576239669372,1.74576239669372,3.02374651991847,302.374651991847,0.00137804021885116,0.0850929487390003,0.0644065717611052,18.0614177102027,179.206810801935,5.677721,20.69018505,99.228187,0.00699588,0.29711179,0.920485,1.001657,0,-1,359.455,368.967,1041.528,0,0,0
,,137,80.6563474311816,32.0363622549529,531.395190736991,0.0251764999999999,2.51764999999999,0.0539737744238983,3.24596608231743,24.4540563699142,22.2386233511462,0.57629626174736,22.6244839818108,23.214918970713,0.0133786710195898,1.33786710195898,3.03916466741173,303.916466741173,0.00135887073178327,0.0817220650714643,0.0623279371476202,18.1247849646571,178.496761824191,5.636137,20.69511697,96.536321,0.00699299,0.29052571,0.937884,1.00157,0,-1,359.311,368.688,1041.528,0,0,0
,,138,81.7723711609754,38.9157513694807,743.516412316483,0.0210126666666661,2.10126666666661,0.0662062112540721,3.89495204526659,24.5352707292102,22.7488397867813,0.658339858318705,23.1277724671601,23.7313028153894,0.0156232625332017,1.56232625332017,3.05366563418813,305.366563418813,0.0013911690483447,0.0818433290098363,0.0630432044313431,18.1874705354465,177.791816878335,5.623583,20.69796067,100.947884,0.00699809,0.28545249,0.92851,1.000877,0,-1,359.066,368.436,1041.472,0,0,0
,,139,82.2377669575079,29.4947548161041,579.895424157085,0.0278821666666665,2.78821666666665,0.0499555617460448,2.88875080831619,24.6172757982695,22.7921056025219,0.680704624326352,23.1589168199095,23.7529470019191,0.0161687408655851,1.61687408655851,3.06956163588752,306.956163588752,0.00139286929853017,0.0805446314959395,0.0631332789402438,18.2505587771323,177.102703584673,5.589938,20.69807912,101.276073,0.0069938,0.28125315,0.925795,1.000498,0,-1,358.867,368.072,1041.529,0,0,0
,,140,81.125259939463,12.2856873056325,197.269798336161,0.0660323333333334,6.60323333333334,0.021010690873983,1.18185225403504,24.698957311718,22.5080271607906,0.555698827862637,22.8580304963661,23.4410879188552,0.0130261850803328,1.30261850803328,3.08415909886048,308.415909886048,0.00138738494335447,0.0780404619891931,0.0620709422717123,18.3131608877383,176.421123655128,5.560281,20.69918681,98.714375,0.00704836,0.27686656,0.938435,0.999808,0,-1,358.675,367.824,1041.555,0,0,0
,,141,81.041285560659,10.2253953406457,204.321628170586,0.0792549166666661,7.92549166666661,0.0177806258329049,0.968362327257376,24.780040584468,22.75966797426,0.683857277738909,23.0967651109048,23.6796392185795,0.0161934936138573,1.61934936138573,3.09876893820758,309.876893820758,0.00140920201866805,0.0767474755499222,0.0618326745840264,18.3751126961662,175.74496868417,5.464307,20.70289419,100.860529,0.00707701,0.27060498,0.924492,0.999449,0,-1,358.414,367.459,1041.55,0,0,0
,,142,76.946906069711,12.4585995026147,223.557808552246,0.0617620833333331,6.17620833333331,0.0224337606289984,1.19306588013335,24.8590346802832,22.3668988364452,0.593726600300305,22.6898824414318,23.2554781858138,0.0138073960016212,1.38073960016212,3.11376938301532,311.376938301532,0.00138555579344825,0.0736862343109524,0.0588502840882962,18.4354541755023,175.063624509037,5.410923,20.71064506,97.373814,0.00708012,0.26549479,0.933712,0.999098,0,-1,358.283,367.214,1041.579,0,0,0
,,143,74.2482865516231,32.6987730748009,680.803710824281,0.0227067499999998,2.27067499999998,0.0631990670419323,3.24084669602477,24.9346322765939,22.8653474431162,0.650837266819042,23.1766244562729,23.752234927041,0.0154588396607591,1.54588396607591,3.12840250084651,312.840250084651,0.00143504541555439,0.0735890957149599,0.0572003713061283,18.4934795031996,174.368057878279,5.346133,20.72236787,101.679207,0.00716429,0.26048894,0.927558,0.998996,0,-1,357.991,366.882,1041.606,0,0,0
,,144,72.9324001548978,48.4386097995785,923.176772421692,0.0150566666666665,1.50566666666665,0.0961889576601974,4.80964577673944,25.0082226199471,22.9862999286146,0.582697470346745,23.2880292045722,23.8545139529969,0.0138999649367624,1.38999649367624,3.14308190314527,314.308190314527,0.00144828507250369,0.072417233245106,0.0562219018155337,18.5501906397604,173.668212638522,5.356034,20.72741226,102.708401,0.0071897,0.25601937,0.934504,0.998689,0,-1,357.819,366.523,1041.686,0,0,0
,,145,71.1434691871627,8.03405167980502,155.642883683394,0.0885524166666666,8.85524166666666,0.0162276184467492,0.792066496668934,25.0802605546182,22.8136912375157,0.582588828397783,23.0951328909319,23.6574283874234,0.0137825534871335,1.37825534871335,3.15692316235722,315.692316235722,0.00143699483020422,0.0701394024407343,0.0547766865723127,18.6056899339543,172.967314169781,5.297676,20.73147115,101.092791,0.00718782,0.25101721,0.934189,0.99834,0,-1,357.54,366.245,1041.965,0,0,0
,,146,69.3746705345828,12.297075814085,306.983287527264,0.0564155833333331,5.64155833333331,0.0254252688731171,1.20036703860084,25.150519624479,22.650551939789,0.73813811665075,22.9145891897857,23.462602524873,0.0173186412394349,1.73186412394349,3.1724737597205,317.24737597205,0.00143438137488374,0.0677194066967717,0.0533257460440406,18.6597411502625,172.263833044377,5.203947,20.73570394,99.585252,0.0072228,0.24544326,0.918127,0.998729,0,-1,357.3,365.845,1041.776,0,0,0
,,147,66.7230215320021,0,0,-0.00550758333333312,-0.550758333333312,0,0,25.2185684705123,22.4564644866873,0.639698077579455,22.7054590594805,23.2447708574483,0.0148696352312847,1.48696352312847,3.18856789795586,318.856789795586,0.00144426612867829,0.065480770676136,0.0513661016769958,18.712087074123,171.554887554506,5.192066,20.74176078,97.830851,0.00732491,0.24058329,0.928269,0.998493,0,-1,357.099,365.581,1041.7,0,0,0
,,148,65.5068121675355,13.9053217882298,312.25921916656,0.0471091666666672,4.71091666666672,0.031669068499617,1.38111223104787,25.2846833873621,22.7996084821758,0.623967921324346,23.0332350575171,23.5753651689319,0.0147102715989208,1.47102715989208,3.20335785137096,320.335785137096,0.00149190342612656,0.0650630462778067,0.0505766384576088,18.7630584441903,170.842455320014,5.188141,20.74801091,100.759613,0.00744087,0.23648941,0.929733,0.998276,0,-1,356.802,365.2,1041.388,0,0,0
,,149,63.53033885578,10.3115950894444,241.806466514658,0.0616105833333329,6.16105833333329,0.0244991648759251,1.02209670824169,25.3492019628738,22.7419954298117,0.634019591156972,22.9640850843015,23.4974402424289,0.0148978374557401,1.48978374557401,3.21816190589829,321.816190589829,0.00150940783918524,0.0629719744178497,0.0490563109945212,18.8128749189164,170.128872234052,5.105137,20.75355317,100.203266,0.0075376,0.23091406,0.928538,0.998136,0,-1,356.632,364.915,1041.362,0,0,0
,,150,61.010326660372,14.2216042425357,312.785540278962,0.04289975,4.289975,0.03554795402429,1.41925904177983,25.4114722956318,22.5281993635136,0.576941539798642,22.7314253957502,23.2578529295456,0.0134184214815824,1.34184214815824,3.23232003536695,323.232003536695,0.00152499834065354,0.0608858580775944,0.0472029646075253,18.8610045567174,169.409815304212,5.073825,20.75914661,98.2556,0.00767429,0.22654936,0.934682,0.998224,0,-1,356.369,364.622,1041.521,0,0,0
,,151,59.0392400902056,12.3764640304815,318.200721814906,0.0477028333333335,4.77028333333335,0.0324554739524962,1.22943758038362,25.4714970790071,22.2841264458463,0.660461499208561,22.472657868517,22.9825296667136,0.0151790759992829,1.51790759992829,3.24661878410739,324.661878410739,0.00154821806471027,0.0586476559907767,0.0456658886976418,18.90743898337,168.685411119253,5.016865,20.76331268,96.084695,0.0078587,0.22188749,0.925171,0.997519,0,-1,356.171,364.252,1041.29,0,0,0
,,152,58.6879286576028,0,0,-0.0294861666666667,-2.94861666666667,0,0,25.530360663381,22.6343982170816,0.696635778048555,22.8121784648939,23.3300646538853,0.0162525577420825,1.62525577420825,3.26233460097807,326.233460097807,0.0015797924943613,0.0584120648511361,0.0454278373897795,18.9529858464137,167.962899101191,4.996762,20.76713505,99.069478,0.00789177,0.21852218,0.921431,0.997592,0,-1,355.957,364.038,1041.61,0,0,0
,,153,57.4249082652809,0,0,-0.0527437499999998,-5.27437499999998,0,0,25.5884170818425,22.9073788390188,0.624133718980727,23.0707639420212,23.5849725113639,0.0147201766055758,1.47201766055758,3.2778209681519,327.78209681519,0.00161651509031527,0.0573660580264901,0.0445107826624813,18.9979551564398,167.244556090474,5.061067,20.77292341,101.400836,0.00797153,0.21349323,0.929111,0.997627,0,-1,355.702,363.63,1041.403,0,0,0
,,154,55.1045827033064,17.0376924359575,479.892803772711,0.0323427499999999,3.23427499999999,0.051263961193075,1.72254032178264,25.6446818273268,22.8243982760807,0.660948657019643,22.9748481786216,23.4829934434053,0.0155210529792198,1.55210529792198,3.2929415829443,329.29415829443,0.00165801748087732,0.0557116909923354,0.0428557794350591,19.0416384374886,166.523907969654,5.073607,20.77884715,100.613475,0.00818608,0.2093223,0.924987,0.997376,0,-1,355.511,363.374,1041.339,0,0,0
,,155,53.8304698971144,5.08877179792385,106.309305052312,0.105782833333333,10.5782833333333,0.0163101568327409,0.517762325645426,25.699149353627,23.1368049499346,0.472903582958446,23.268220092058,23.7801105835973,0.0112456994981312,1.12456994981312,3.30632495918297,330.632495918297,0.00172533460187835,0.054770365800029,0.0419600941599429,19.0840463742861,165.800963571787,4.9987,20.78464593,103.292957,0.00838551,0.20447579,0.94413,0.996426,0,-1,355.189,363.003,1041.302,0,0,0
,,156,52.324358326892,5.60037086453789,144.800418138726,0.0934301666666667,9.34301666666667,0.0187727832429049,0.562369274249962,25.752226767739,22.9322315560223,0.574494064946433,23.0510570269549,23.5489416263433,0.0135287272001042,1.35287272001042,3.31871217253209,331.871217253209,0.00175394426718181,0.0525422550213864,0.0407116016971284,19.1253822222146,165.078376716276,4.885939,20.78810936,101.424138,0.0085833,0.19947136,0.93299,0.996139,0,-1,355.013,362.681,1041.292,0,0,0
,,157,50.4384453100752,26.8174297275054,722.613926650289,0.0188080833333341,1.88080833333341,0.0931897388351985,2.68766644206326,25.8036081695575,22.6569341677825,0.58457588195435,22.7561785112715,23.2493049573464,0.0135909829502664,1.35909829502664,3.33227202760728,333.227202760727,0.00175272037382405,0.0505498544145314,0.0392544918414723,19.1653652689839,164.354192162786,4.829117,20.79197797,98.924676,0.00867381,0.19551627,0.931618,0.995818,0,-1,354.73,362.417,1041.219,0,0,0
,,158,50.5788980304468,0,0,-0.0211575833333334,-2.11575833333334,0,0,25.8541168412277,22.6370899839608,0.481179794634043,22.7234925952785,23.2048424050004,0.0111657013029534,1.11657013029534,3.34465036973388,334.465036973388,0.00179820288029947,0.04907178358123,0.0391344200177908,19.2045597249136,163.633650893846,4.838105,20.7923206,98.696066,0.00888858,0.19134794,0.942187,0.995314,0,-1,354.531,362.041,1041.25,0,0,0
,,159,51.3015143529183,8.46170999891444,179.31020303182,0.0606278333333331,6.06278333333331,0.0307929899288855,0.808132250976923,25.9050570474194,23.2429107211923,0.456592219851376,23.3183320795337,23.8094050483776,0.0108711891043793,1.08711891043793,3.35566881493755,335.566881493755,0.00186691226124347,0.0489953074235202,0.0395930568830142,19.243923463364,162.924887090688,4.841725,20.7946131,103.990139,0.00898016,0.18741297,0.944488,0.994952,0,-1,354.329,361.791,1041.238,0,0,0
,,160,49.5467818469355,6.34639501310479,134.446636760189,0.0780707500000006,7.80707500000006,0.0240748540331034,0.609391126166814,25.9554811955193,23.0815571632758,0.44442080822754,23.1362608725673,23.6180430180748,0.0104963497668456,1.04963497668456,3.36635258437316,336.635258437316,0.00187954191050492,0.0475756222631882,0.0383086266514222,19.2828743051312,162.221757471996,4.732912,20.7985721,102.461908,0.0090948,0.18433492,0.946077,0.995244,0,-1,354.02,361.392,1041.257,0,0,0
,,161,49.6863806899549,0,0,-0.027017916666667,-2.7017916666667,0,0,26.0050977767878,23.3362352486905,0.464309305608592,23.3798474391315,23.8590826747473,0.0110779941091699,1.10779941091699,3.37713975631117,337.713975631117,0.00194334966148718,0.0470822591972489,0.0383447979247221,19.3212010174193,161.522346439676,4.715107,20.80007128,104.683113,0.00928564,0.1814632,0.943721,0.995019,0,-1,353.843,361.096,1041.283,0,0,0
,,162,48.6834658355091,0,0,-0.0289820000000001,-2.89820000000001,0,0,26.0542827000505,23.2570381399405,0.521451344328857,23.2802205735126,23.7575001603054,0.0123883803964843,1.23883803964843,3.388872943564,338.8872943564,0.00198162974285734,0.0454726257072696,0.0375019878919846,19.3591244103276,160.828905555867,4.76201,20.80284493,103.883281,0.00948516,0.17736056,0.937404,0.994818,0,-1,353.535,360.783,1041.27,0,0,0
,,163,47.9964467351795,8.41901377432379,163.249336360798,0.0570095833333335,5.70095833333335,0.0351122229417602,0.77116521516518,26.1026226563359,22.9956648268772,0.396558092043996,23.0080389409174,23.4688859768364,0.00930677664537232,0.930677664537232,3.39972052208493,339.972052208493,0.00200173319981686,0.0439638075977274,0.0368603691850567,19.3963055888661,160.138789302674,4.750294,20.80371148,101.514887,0.0096757,0.17450506,0.950415,0.994367,0,-1,353.373,360.451,1041.305,0,0,0
,,164,46.9361384840816,6.97416619377142,141.454267059952,0.0672999999999998,6.72999999999998,0.0299522149210151,0.639093921647082,26.1500889489455,22.8515646022567,0.408491716966313,22.8480092395902,23.3049331913866,0.00951987217313474,0.951987217313474,3.40913384649418,340.913384649418,0.00201578406418431,0.0430110209268485,0.0360723407864531,19.4327719438519,159.451761883814,4.666624,20.8059179,100.177103,0.00979604,0.17255452,0.948995,0.994233,0,-1,353.128,360.19,1041.284,0,0,0
,,165,45.0365954533302,0,0,0.00159008333333318,0.159008333333318,1.26900855157615,25.9669877149611,26.1960753159142,22.6751553203988,0.391671968432208,22.6547422012657,23.1012049484002,0.00904809441529576,0.904809441529576,3.4184178297884,341.84178297884,0.00201782934771852,0.0412896743824271,0.034649465071848,19.468132846781,158.764092823722,4.636134,20.81048607,98.562919,0.00987633,0.1685223,0.950847,0.994265,0,-1,352.865,359.819,1041.356,0,0,0
,,166,44.9354697942148,0,0,-0.0343353333333329,-3.43353333333329,0,0,26.241061348538,23.1546010459417,0.430634150435174,23.1205787914336,23.5724824436617,0.0101511159507743,1.01511159507743,3.42801743497143,342.801743497143,0.00208645423298296,0.0414230534333937,0.0346355852426144,19.5027753719383,158.078682822518,4.65633,20.81340425,102.716489,0.00999226,0.16642004,0.946315,0.993931,0,-1,352.664,359.557,1041.379,0,0,0
,,167,44.1166641266427,0,0,-0.00705916666666699,-0.705916666666699,0,0,26.2855874154984,23.085208203506,0.511527360973537,23.0316135538592,23.4787639877072,0.0120100301815524,1.20100301815524,3.43909800803759,343.909800803759,0.00210538438024585,0.0402119713004829,0.0339582798901855,19.5370723045047,157.398727038913,4.687023,20.81565287,102.014598,0.01010506,0.16332143,0.936885,0.993143,0,-1,352.363,359.204,1041.378,0,0,0
,,168,44.9299423999947,7.47723250511655,163.621019367662,0.0600889999999998,6.00889999999998,0.0355383299300216,0.661484108566916,26.3301107187617,23.2159011386881,0.416749220554176,23.1526032020196,23.5917020305628,0.0098318234327834,0.98318234327834,3.45001893484476,345.001893484476,0.00213546270716506,0.0397479185996773,0.0343976274706689,19.5712502581851,156.726849516439,4.661712,20.81468949,103.131073,0.01018594,0.16136064,0.94685,0.99292,0,-1,352.22,358.9,1041.414,0,0,0
,,169,44.3755523184474,40.1646259887455,809.363810960523,0.0110484166666663,1.10484166666663,0.192502433578689,3.47811585107708,26.3747634661209,22.8572384552618,0.385316839479608,22.7754383385077,23.2073652179067,0.0089421886184128,0.89421886184128,3.45940594087036,345.940594087036,0.00212684709552461,0.0384276731376363,0.0338542584241657,19.6053762011325,156.063689148645,4.59448,20.81473685,99.88371,0.01029621,0.15932741,0.949646,0.99229,0,-1,351.919,358.593,1041.429,0,0,0
,,170,45.1876876993127,0,0,-0.0272255000000003,-2.72255000000003,0,0,26.4195450861298,23.269714338669,0.419023913345581,23.1722726472704,23.6027040816715,0.00989009742983972,0.989009742983972,3.46882208389449,346.882208389449,0.00216625156168478,0.0384729941423179,0.034374267873736,19.6394904642815,155.40908874194,4.637054,20.81509049,103.457944,0.01030076,0.15749438,0.946022,0.992309,0,-1,351.704,358.237,1041.496,0,0,0
,,171,45.7679591682795,9.47057187428836,211.596084840664,0.0483264999999999,4.83264999999999,0.0455213595910851,0.791780914649502,26.4650229095636,23.4286585871988,0.430614787218158,23.3148297438113,23.7467418620527,0.0102256981940523,1.02256981940523,3.47887998170643,347.887998170643,0.00219988798427857,0.0382640003718091,0.0347111751249612,19.6740331857808,154.766215845401,4.62234,20.81469599,104.805442,0.01038391,0.15616915,0.944391,0.991908,0,-1,351.467,357.978,1041.51,0,0,0
,,172,46.1957761012752,10.0057815243479,258.968871451032,0.0461690833333338,4.61690833333338,0.0481091858973826,0.82122111467866,26.5110047771984,23.3869845979548,0.504937629024513,23.2546848199574,23.6788758046425,0.0119563554067621,1.19563554067621,3.48997100850684,348.997100850684,0.0022211570127951,0.0379150260786924,0.0349284067148217,19.7088529767007,154.133748704642,4.557886,20.81361629,104.349134,0.01049525,0.15537867,0.936139,0.991607,0,-1,351.185,357.591,1041.559,0,0,0
,,173,45.4820546337341,0,0,0.00101049999999988,0.101049999999988,2.20820379374804,37.0115234992529,26.5568436925659,23.2938968146648,0.430421435140817,23.1526262287485,23.5675440634318,0.0101439761385267,1.01439761385267,3.50102117427948,350.102117427948,0.00223138993358212,0.0374001444959905,0.0344174408531672,19.7435259004847,153.507767009051,4.541054,20.81506154,103.477653,0.01057992,0.15435038,0.943752,0.991215,0,-1,351.041,357.332,1041.588,0,0,0
,,174,45.1568079684741,21.0199498677895,370.523171576725,0.0214828333333332,2.14828333333332,0.104087229686614,1.7122816106096,26.602163123867,23.0866817385624,0.341077130073246,22.9272537072085,23.3375000528807,0.00795988754112079,0.795988754112079,3.51007310611931,351.007310611931,0.0022360886074859,0.0367846604604573,0.0341266265617669,19.7777979341922,152.885994964753,4.540795,20.81500135,101.558836,0.01068987,0.15354428,0.952593,0.990362,0,-1,350.744,357.02,1041.615,0,0,0
,,175,47.1364631921018,9.44076145810061,160.302593389275,0.0499286666666665,4.99286666666665,0.0470186742286704,0.75045017020707,26.6483097594473,23.7784622845284,0.333282027108156,23.6035522100413,24.0147805766255,0.00800369475113531,0.800369475113531,3.51805489726544,351.805489726544,0.00234757971267187,0.0374689763982119,0.0354868359646031,19.8126046654553,152.27605576827,4.497738,20.81371618,107.6875,0.01088333,0.15238763,0.953153,0.990064,0,-1,350.585,356.693,1041.642,0,0,0
,,176,46.495785594933,0,0,-0.0440224166666666,-4.40224166666666,0,0,26.6951258838408,23.3989493834312,0.360999528423193,23.2066904389854,23.6130779939848,0.0085243100204486,0.85243100204486,3.52631889965123,352.631889965123,0.00233572058264177,0.0364660891086806,0.034937486629254,19.8478168267523,151.676851612732,4.469152,20.81365029,104.187047,0.0109965,0.15124892,0.94986,0.989766,0,-1,350.281,356.415,1041.621,0,0,0
,,177,45.1661081918771,0,0,-0.0659214999999997,-6.59214999999997,0,0,26.7409568307342,23.3894776054624,0.445246961374059,23.1821310024941,23.5792812533767,0.0104986033294503,1.04986033294503,3.53583035632618,353.583035632618,0.0023799104696594,0.0361295072459588,0.0340900473704446,19.8823305937521,151.078852151041,4.567054,20.81687501,104.034657,0.01119604,0.15034342,0.940378,0.989342,0,-1,350.052,356.049,1041.627,0,0,0
,,178,44.1686983886622,8.5190187291486,176.352755439812,0.0518471666666666,5.18471666666666,0.0457170865945121,0.687773110684073,26.7856242340245,23.2859667681481,0.389690784454698,23.0691205687432,23.4631945844148,0.0091433907034138,0.91433907034138,3.54565135334261,354.565135334261,0.0023703014081801,0.0356590870984889,0.0334044006295405,19.9160778177521,150.481035022609,4.567054,20.81895372,103.069335,0.01120014,0.14946581,0.946412,0.989404,0,-1,349.894,355.871,1041.612,0,0,0
,,179,44.1712040113938,8.42924373814026,149.229251018731,0.0524023333333333,5.24023333333333,0.0458340874454467,0.684050891177874,26.8297941852245,23.4206440749034,0.331690392333628,23.1857001997102,23.5760852159431,0.00781996095496723,0.781996095496723,3.5541330291718,355.41330291718,0.00240181312834544,0.0358458628164666,0.033446864989366,19.9495034505616,149.88711835321,4.489896,20.81953626,104.189322,0.01127874,0.14941112,0.952287,0.988985,0,-1,349.64,355.527,1041.589,0,0,0
