Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
SEA(180) (m²/kg),,52,39.0952236768766,18.3444455180248,159.614807250195,0.02131175,2.131175,0.249556377885634,1.71812934763289,10.0163792335284,23.5227876657513,0.144730131848469,23.0028270414711,23.5035429386318,0.00340167086841433,0.340167086841433,0.906247828157124,90.6247828157124,0.00531848313640415,0.0366163431244153,0.0316110427909044,7.32610961538186,192.622677567855,-0.576538000000001,20.82769641,103.81836,0.0240686,0.15085115,0.972163,0.988336,0,-1,345.376,352.894,1041.384,0,0,0
SEA(240) (m²/kg),,53,37.4900509001714,0,0,-0.0295359166666667,-2.95359166666667,0,0,10.054671870817,23.1828752022033,0.222417897923097,22.654280787157,23.1360116326267,0.00514586307365314,0.514586307365314,0.910521595128158,91.0521595128158,0.00522787459046619,0.0355555333583278,0.0304319295091158,7.35713110153187,189.710790015415,-0.576193000000001,20.83051659,100.767791,0.02400725,0.14934181,0.964103,0.988861,0,-1,345.13,352.469,1041.403,0,0,0
SEA(300) (m²/kg),,54,36.265704379848,0,0,-0.0595249166666667,-5.95249166666667,0,0,10.091549748457,23.2391779412722,0.231037582084063,22.6962057099896,23.1744347560893,0.00535416537221173,0.535416537221173,0.91577160935109,91.577160935109,0.00519946333770361,0.0352140696019601,0.0296202734754816,7.38715720302417,186.880550897352,-0.524261000000001,20.83396574,101.199457,0.02382434,0.14813029,0.963984,0.989711,0,-1,344.931,352.199,1041.421,0,0,0
SEA(360) (m²/kg),,55,36.8800356881879,0,0,-0.0232036666666667,-2.32036666666666,0,0,10.128122618491,23.585156340955,0.262609944416839,23.0146010621135,23.4955424438183,0.00617016309521459,0.617016309521459,0.921533773584803,92.1533773584803,0.00517355378932711,0.0352681217326965,0.0299947150671851,7.4169646972955,184.147683972564,-0.474645000000001,20.83422109,104.146906,0.02337137,0.14681826,0.96087,0.990071,0,-1,344.639,351.841,1041.463,0,0,0
COY(60) (kg/kg),0.0385725872113101,56,36.5088515047401,62.1392003371273,1068.70084193553,0.00587533333333333,0.587533333333332,0.860270736745929,5.87611734040072,10.1648170620875,23.3681550558476,0.269939837144259,22.7929908145026,23.2606411354899,0.00627897367998521,0.627897367998521,0.927758341972403,92.7758341972403,0.00505437733529457,0.0345241480806343,0.0296074088558696,7.44676575925703,181.514590394419,-0.478453000000001,20.83465232,102.19506,0.02305465,0.1456369,0.960529,0.990547,0,-1,344.49,351.558,1041.475,0,0,0
COY(120) (kg/kg),0.0597748211935605,57,33.425148804606,8.27828164308552,116.253380408174,0.0403769166666666,4.03769166666666,0.123194441209577,0.835985735381837,10.1997840622421,23.2678457757757,0.202823253043431,22.67874623534,23.1430715291507,0.00469395305295915,0.469395305295915,0.933244805338875,93.3244805338875,0.00497421168651566,0.0337545263720344,0.0275731657280246,7.47535604654898,178.943580039336,-0.488173000000001,20.84207126,101.246351,0.02279481,0.14387927,0.968226,0.990874,0,-1,344.241,351.289,1041.466,0,0,0
COY(180) (kg/kg),,58,32.2800439241749,3.15675897302871,55.6572044341593,0.102256916666667,10.2256916666667,0.0480678681794409,0.32568595084121,10.2326366586065,23.2790784704574,0.2460208104473,22.6780939848255,23.1335475457374,0.00569133411572346,0.569133411572346,0.938437448923217,93.8437448923217,0.00491527199076941,0.0333036411346737,0.0267814279712849,7.50253334339863,176.424769975975,-0.561981000000001,20.84520144,101.292315,0.02252234,0.14255854,0.96388,0.991296,0,-1,344.065,350.975,1041.495,0,0,0
COY(240) (kg/kg),,59,32.7298773890654,12.4390658525772,207.335665393191,0.0263121666666667,2.63121666666667,0.185821480427099,1.26789004387487,10.2651416192631,23.5583851794793,0.233177112420797,22.9358488113992,23.396166661181,0.00545545058376989,0.545545058376989,0.944010841272963,94.4010841272963,0.00488936576324458,0.0333609341494431,0.0270555816536371,7.5294518482111,173.985451173952,-0.658346000000001,20.84538269,103.672721,0.02214978,0.14160235,0.96575,0.991766,0,-1,343.85,350.751,1041.476,0,0,0
COY(300) (kg/kg),,60,30.7680519517073,0,0,-0.0580458333333334,-5.80458333333334,0,0,10.2968905839335,23.2700312937154,0.248918049541213,22.6425962929361,23.0897029054131,0.00574744381170152,0.574744381170152,0.949612288470699,94.9612288470699,0.00475154078654053,0.03260737540557,0.0256868789204178,7.55582307849812,171.614843065559,-0.612754000000001,20.84941842,101.094459,0.02180327,0.14062602,0.964385,0.992143,0,-1,343.66,350.446,1041.486,0,0,0
COY(360) (kg/kg),,61,30.0733982392004,38.1029625464995,805.910667614188,0.00789266666666664,0.789266666666664,0.602494424363274,4.17384476813471,10.327311309029,23.7742472560656,0.269785147608534,23.1251392581346,23.5772217965803,0.00636078426258956,0.636078426258956,0.955666402507845,95.5666402507845,0.00475528766002452,0.0329427654732978,0.0253158952370046,7.58132446557683,169.300185393918,-0.578611000000001,20.85294986,105.486114,0.02137177,0.13959863,0.962465,0.992526,0,-1,343.54,350.256,1041.284,0,0,0
CO2Y(60) (kg/kg),1.34390917446876,62,29.1649717538302,8.80560524557649,139.977414856096,0.0331209166666667,3.31209166666667,0.139264930201848,0.968917418413144,10.3569304940255,23.7129614825362,0.197294460699125,23.0496815568266,23.4987859072962,0.0046361802926642,0.46361802926642,0.961164884785471,96.1164884785471,0.00461258214780455,0.0320914330721436,0.0245749840913141,7.60626990524099,167.047266032669,-0.620651000000001,20.85552885,104.870874,0.02080294,0.13747161,0.970219,0.992288,0,-1,343.304,349.993,1041.456,0,0,0
CO2Y(120) (kg/kg),1.41105841090091,63,29.0463720918888,0,0,-0.0171334166666667,-1.71334166666667,0,0,10.3860361659484,23.564253785513,0.200314542274592,22.8985281437198,23.3349415776386,0.004674328141129,0.4674328141129,0.965820139002368,96.5820139002368,0.00449887270514346,0.0315566083093027,0.0243760998518619,7.63074544721258,164.857716919815,-0.626810000000001,20.85570082,103.529811,0.0204309,0.13654,0.970189,0.992599,0,-1,343.205,349.746,1041.649,0,0,0
CO2Y(180) (kg/kg),,64,28.4560239175827,0,0,-0.0106498333333333,-1.06498333333333,0,0,10.4147873639531,23.4596920851228,0.254480365351832,22.7815766112234,23.2172491723885,0.00590833405185393,0.590833405185393,0.97111147009886,97.111147009886,0.00432704121387035,0.0306367288210244,0.0238076028826158,7.65483729857982,162.731052561767,-0.600895000000001,20.8574769,102.543998,0.01976151,0.13435231,0.964476,0.992866,0,-1,342.974,349.533,1041.461,0,0,0
CO2Y(240) (kg/kg),,65,29.5156603675475,3.46822455914317,58.8025461499365,0.0851030833333333,8.51030833333333,0.0497775901501918,0.359784630481726,10.4437732060957,23.700718731439,0.213544304971982,23.0031545195274,23.434378106533,0.00500427798521023,0.500427798521023,0.976567776117392,97.6567776117392,0.00423622640268429,0.0306187813899389,0.0244173479071119,7.67894977397468,160.673433939933,-0.626164000000001,20.85608241,104.605152,0.01917134,0.13342846,0.969168,0.993051,0,-1,342.788,349.214,1041.653,0,0,0
CO2Y(300) (kg/kg),,66,29.5845159697358,3.99885774251347,64.7372025703766,0.0739824166666666,7.39824166666666,0.0557134941452916,0.403282111267228,10.4733232942643,23.6189793353423,0.205202161332325,22.9117834598838,23.3399817199759,0.004789414694396,0.4789414694396,0.981464622457195,98.1464622457195,0.00412181893781286,0.0298357851899851,0.0242952426181027,7.70330606923729,158.686716579762,-0.743281000000001,20.85622763,103.830318,0.01873443,0.131541,0.970222,0.993186,0,-1,342.608,349.011,1041.45,0,0,0
CO2Y(360) (kg/kg),,67,28.6664538429108,0,0,-0.0546264166666666,-5.46264166666666,0,0,10.5024487791706,23.3689248491366,0.185094715089159,22.6552549084542,23.0726339975307,0.00427062261612939,0.427062261612939,0.985994641112457,98.5994641112458,0.00399272441746901,0.0290611919697925,0.0235649694764647,7.72723617528458,156.752966853293,-0.744661000000001,20.8580599,101.580851,0.0183563,0.13024917,0.973318,0.994074,0,-1,342.397,348.705,1041.265,0,0,0
,,68,29.6722634873436,0,0,-0.0726338333333333,-7.26338333333333,0,0,10.5316181378358,24.0703102127095,0.140845156093513,23.326156188012,23.7508827305747,0.00334519678554651,0.334519678554651,0.989802550813295,98.9802550813295,0.00403978131610736,0.0292734491310721,0.0242322109213035,7.75113476548346,154.876737321114,-0.661082000000001,20.85821042,107.728107,0.01804365,0.12844474,0.978318,0.994153,0,-1,342.264,348.496,1041.468,0,0,0
User-defined Test Averages,,69,28.899292892198,0,0,-0.00372966666666671,-0.372966666666671,0,0,10.5609039160255,23.987462427599,0.243314928357349,23.2306560912296,23.6524944872729,0.00575500500164339,0.575500500164339,0.99435265170689,99.435265170689,0.00391265651727761,0.0287139855343291,0.0236244725037169,7.77506310719597,153.056578493124,-0.624089000000001,20.86018892,106.917783,0.01755559,0.12718626,0.967355,0.994563,0,-1,342.04,348.251,1041.48,0,0,0
HRR(0-5) (kW/m²),358.209481247638,70,28.2366954975802,6.08829393490833,124.930966670105,0.0463786666666667,4.63786666666667,0.0817955788464627,0.60626618412969,10.5894719102204,23.9746954011291,0.245289783086964,23.2098066400914,23.6215776565101,0.00579413165953724,0.579413165953724,1.00012722003748,100.012722003748,0.00379356988612715,0.0281178172650228,0.0230819641435664,7.79841632551961,151.278170146006,-0.650311000000001,20.86218962,106.76497,0.01705095,0.12559173,0.967851,0.995297,0,-1,341.915,347.981,1041.26,0,0,0
EHC(0-5) (MJ/kg),29.0018574014018,71,27.4737396901953,5.95466653208918,121.6953476625,0.0461381666666667,4.61381666666667,0.0796015214629975,0.592621428326535,10.6173271278143,23.6740667789096,0.240827108485959,22.9075751634069,23.3146520269654,0.00561480023301038,0.561480023301038,1.00583168598375,100.583168598375,0.00367266826418002,0.0273424662303677,0.0224494976113614,7.82118205639708,149.53981870161,-0.703249000000001,20.86350114,104.05337,0.01673065,0.12441649,0.968362,0.995316,0,-1,341.748,347.821,1041.554,0,0,0
MLR(0-5) (g/s),0.117192008333333,72,27.7692345081727,7.45254394286476,139.970135137795,0.0372614166666667,3.72614166666667,0.097089193260125,0.718941919793284,10.6449486149135,23.7838059548841,0.22282214077897,23.0041315222555,23.4064959075703,0.00521548552625901,0.521548552625901,1.01124682886339,101.124682886339,0.00361768088389604,0.0267887944325508,0.0225245878637969,7.84366909913466,147.846508540465,-0.737818000000001,20.8636114,104.976323,0.01641757,0.12253376,0.970572,0.995542,0,-1,341.605,347.58,1041.425,0,0,0
SEA(0-5) (m²/kg),-3.68012974294442,73,25.4570117547624,0,0,-0.00041274999999998,-0.041274999999998,0,0,10.671561738045,23.3324474905583,0.139122461536926,22.561293353772,22.9529168699242,0.0031932662943963,0.31932662943963,1.01545120477372,101.545120477372,0.0034685812375608,0.0258692132564246,0.0209118638346327,7.86538732498387,146.185777233493,-0.770487000000001,20.86820938,101.001646,0.01606106,0.12137396,0.980396,0.996069,0,-1,341.51,347.438,1041.298,0,0,0
COY(0-5) (kg/kg),0.00477166392875856,74,25.2955691566101,0,0,-0.0293379166666667,-2.93379166666667,0,0,10.6969380285006,23.2169239537526,0.200251843748354,22.4369008558396,22.8255335868777,0.00457085518531223,0.457085518531223,1.01933326551357,101.933326551357,0.00335669480273282,0.0254204767992853,0.0207006478432787,7.88619358082283,144.55321660136,-0.741078000000001,20.86862917,99.947448,0.01563923,0.12046504,0.973571,0.996052,0,-1,341.317,347.229,1041.478,0,0,0
CO2Y(0-5) (kg/kg),0.244544522464306,75,25.6262973105762,7.68247304967283,129.193549571014,0.0333568333333334,3.33568333333334,0.10062900826657,0.77250857950256,10.7223989617342,23.8884561089141,0.183583113181044,23.0829630085868,23.4743143097925,0.00430948770078205,0.430948770078205,1.02377343695662,102.377343695662,0.00335666505724659,0.025768439935037,0.020957258316836,7.90702253390288,142.96531948979,-0.734282000000001,20.86992554,105.799545,0.01521884,0.11939805,0.976074,0.996717,0,-1,341.274,347.06,1041.401,0,0,0
HRR(5-178) (kW/m²),59.8382518117137,76,24.871461033467,3.6423422727008,66.8644439996485,0.06828425,6.828425,0.0476958031527287,0.363514349033032,10.7476478409063,23.6493536322548,0.196553448845607,22.839936857637,23.229245973544,0.004565788410183,0.4565788410183,1.0282110750121,102.82110750121,0.00325687214643172,0.0248223046879588,0.0203122828165996,7.9276573044696,141.416418959293,-0.800233000000001,20.87159123,103.637836,0.01492941,0.11748291,0.97458,0.996664,0,-1,341.095,346.909,1041.358,0,0,0
EHC(5-178) (MJ/kg),16.2951327557215,77,23.6917141582346,0,0,-0.00784633333333342,-0.784633333333342,0,0,10.7719294285021,23.4666707421699,0.203833712033617,22.6582573983592,23.0367853630249,0.00469567347386708,0.469567347386708,1.03284180595413,103.284180595413,0.00318098751550959,0.0242813272570924,0.019478789725739,7.94755284074077,139.895187383144,-0.843445000000001,20.8742009,102.019255,0.01470589,0.11650351,0.974345,0.997251,0,-1,341.016,346.713,1041.374,0,0,0
MLR(5-178) (g/s),0.0367931587186898,78,23.293079782291,0,0,-0.0368825833333334,-3.68825833333334,0,0,10.7954218254724,24.2091561587673,0.161662810556657,23.3677616877402,23.7588146417001,0.00384091675047189,0.384091675047189,1.0371101010663,103.71101010663,0.00321389481340077,0.0246812375299031,0.0193108005628634,7.96694763588507,138.402843916312,-0.794971000000001,20.87713324,108.542777,0.01441656,0.11550218,0.979117,0.997329,0,-1,340.908,346.613,1041.347,0,0,0
SEA(5-178) (m²/kg),215.518379627563,79,23.0522264069513,0,0,0.000739333333333388,0.0739333333333388,4.1872692114453,32.2726564569845,10.818594478567,23.8346370945489,0.190983221495707,22.9986332823733,23.377765375803,0.00446476094284165,0.446476094284165,1.04126293991295,104.126293991295,0.00309578770366212,0.0238602506738656,0.0189913675013758,7.98609871991719,136.944233905911,-0.786342000000001,20.87721182,105.175536,0.01411987,0.11428959,0.975747,0.997224,0,-1,340.795,346.413,1041.363,0,0,0
COY(5-178) (kg/kg),0.0644245791607713,80,23.4293663130856,0,0,-0.0100626666666666,-1.00626666666666,0,0,10.841835274927,24.1102395609202,0.223577283475634,23.2597220906473,23.6406440370491,0.00528551097341787,0.528551097341787,1.04613807587108,104.613807587108,0.00308293888516541,0.0238399337575147,0.0192143416557584,8.00520157449576,135.522940936588,-0.786000000000001,20.87719915,107.599489,0.01391124,0.11348105,0.972404,0.997507,0,-1,340.724,346.304,1041.371,0,0,0
CO2Y(5-178) (kg/kg),1.43103336501151,81,22.8013383039075,0,0,-0.0357359166666668,-3.57359166666668,0,0,10.8649506272355,23.4721653864592,0.244079406409453,22.6313966271071,23.0013735603266,0.00561416160520661,0.561416160520661,1.05158791216039,105.158791216039,0.00295734600313157,0.0228134918246137,0.0186235044255608,8.02412049753642,134.135192928833,-0.762805000000001,20.87751664,101.922173,0.01371739,0.1123721,0.970875,0.998269,0,-1,340.532,346.099,1041.378,0,0,0
,,82,22.7900089053606,0,0,-0.0117624166666667,-1.17624166666667,0,0,10.8877463008401,23.8808561446848,0.237698518030345,23.0225406629838,23.3914541428826,0.00556011398433797,0.556011398433797,1.05717504995517,105.717504995517,0.00294609651343826,0.0227939360993268,0.0186101832604012,8.0427373413794,132.777393912685,-0.727427,20.87879617,105.489031,0.01344572,0.11122355,0.971563,0.99825,0,-1,340.489,345.945,1041.408,0,0,0
C-factor,0.042904,83,22.1734472656775,5.58841844009263,108.97420853859,0.0396775,3.96775,0.0720778133101623,0.557369225989508,10.9102280289257,23.7671399528114,0.185796792327702,22.9037596077592,23.2717912140469,0.0043238241592899,0.43238241592899,1.06211701902698,106.211701902698,0.00285986743761397,0.0221150174641987,0.0180959834913728,8.06109042475529,131.448530468984,-0.746589000000001,20.88041693,104.44505,0.0131316,0.10964419,0.977963,0.998898,0,-1,340.353,345.822,1041.39,0,0,0
Time to ignition (s),5,84,21.760106724009,4.20540684419051,84.3548265078815,0.0517431666666666,5.17431666666666,0.0529189585320696,0.41827654585938,10.9321948059205,23.3318597367073,0.19118371189696,22.4755054558057,22.8303227499187,0.00436478584713506,0.436478584713506,1.06646132403019,106.646132403019,0.0027381944911513,0.0216429530251595,0.0177226376707488,8.07899973533635,130.145176260958,-0.797421000000001,20.88057959,100.615059,0.01282449,0.10945509,0.977481,0.999019,0,-1,340.22,345.591,1041.428,0,0,0
,,85,22.4697049666069,4.09615019413497,95.3854344588993,0.0548556666666666,5.48556666666666,0.0508730310676129,0.398898178552701,10.9543097117658,23.9754950622463,0.223126168981991,23.0866244823661,23.4505509658747,0.00523243159753255,0.523243159753255,1.07125993275253,107.125993275253,0.00279067403456795,0.0218818255166274,0.0182147997244224,8.09696845403393,128.874231903127,-0.846627000000001,20.88056727,106.201875,0.01272505,0.10847194,0.974007,0.9991,0,-1,340.089,345.45,1041.443,0,0,0
,,86,22.3107754021064,3.48230429725865,73.7874062008561,0.064069,6.4069,0.0419250067292494,0.330097364781508,10.9766999519502,23.6452048070703,0.204548322969076,22.7563947533618,23.1118263853835,0.00472748532788265,0.472748532788265,1.07623989121523,107.623989121523,0.00268609325613628,0.0211490080641865,0.01796426419354,8.11505798599291,127.636045952909,-0.906813000000001,20.88056576,103.240643,0.01243583,0.10727133,0.976242,0.999274,0,-1,339.907,345.216,1041.451,0,0,0
,,87,22.355144567828,7.98590537641322,174.013508247193,0.02799325,2.799325,0.0950356859039476,0.752632572435803,10.9990329119351,23.8857775342949,0.208729164892836,22.9850840242801,23.3374365400335,0.00487120363974073,0.487120363974073,1.08103923569905,108.103923569905,0.00266035771443068,0.0210686317583385,0.0179696043004992,8.13302492023993,126.425665654427,-0.963457000000001,20.88123813,105.339109,0.01220611,0.10645702,0.975354,0.998841,0,-1,339.865,345.075,1041.448,0,0,0
,,88,22.2788125895246,0,0,-0.00895916666666665,-0.895916666666665,0,0,11.0213498905138,23.7015379426016,0.164767201471917,22.7950412120778,23.1459509655125,0.00381369356599372,0.381369356599372,1.08538168430191,108.538168430191,0.00261655375586684,0.0204898408267764,0.0178172638970127,8.15091835433869,125.242612392202,-0.963233000000001,20.88129058,103.662355,0.01210453,0.10530116,0.980751,0.999347,0,-1,339.675,344.904,1041.436,0,0,0
,,89,21.8026092995385,7.9256037125453,116.974968204961,0.0275090833333333,2.75090833333333,0.0926514721209931,0.744346312473161,11.0433906014583,23.684928627187,0.139214476895208,22.7728304355502,23.1145080600095,0.0032178741482643,0.32178741482643,1.08889746815904,108.889746815904,0.00254875706753241,0.0204762847386836,0.017497463873508,8.16857571822395,124.083040465824,-0.962068000000001,20.882465,103.488777,0.01181655,0.10530339,0.983306,0.999036,0,-1,339.582,344.677,1041.475,0,0,0
,,90,22.8588374272654,61.1839602808611,1129.40214535295,0.00373608333333333,0.373608333333333,0.688980625229519,5.4871004053195,11.0657213248217,24.1458783078876,0.179131058176309,23.2044751710553,23.5556054591661,0.00421954053188405,0.421954053188405,1.09261617549912,109.261617549912,0.00257408903090959,0.0205002643726408,0.0181576255694607,8.18640326294543,122.952459164686,-1.003211,20.88126683,107.502588,0.01171261,0.10428261,0.979212,0.999414,0,-1,339.413,344.549,1041.458,0,0,0
,,91,23.0546151093295,0,0,-0.0921655833333333,-9.21655833333333,0,0,11.08867805109,23.9659121055239,0.163313052606624,23.0258255356192,23.3680959103931,0.00381631507673067,0.381631507673067,1.09663410330342,109.663410330342,0.00252929513987564,0.0200264617457793,0.0181871526190558,8.20457565203969,121.853604957033,-0.953172000000001,20.88064419,105.879854,0.01160212,0.10340112,0.980626,0.999054,0,-1,339.329,344.373,1041.455,0,0,0
,,92,22.0180668067902,0,0,-0.07702975,-7.702975,0,0,11.1112143920481,23.8185747486212,0.182243691332685,22.8819746800728,23.2209943730147,0.00423187973095372,0.423187973095372,1.10065820070727,110.065820070727,0.00248875062843576,0.0198464448032013,0.0175100462464243,8.22242425147243,120.774069478784,-0.847232000000001,20.88279238,104.571523,0.01149361,0.10324391,0.978512,0.999054,0,-1,339.295,344.322,1041.442,0,0,0
,,93,20.8384078825042,13.1349680420033,213.39437246546,0.0158648333333333,1.58648333333333,0.155221153468974,1.22607519660383,11.1326426293928,23.7496612104063,0.146277975971929,22.8066257061962,23.1440593222691,0.00338546615343578,0.338546615343578,1.10446687364946,110.446687364946,0.00246255772959302,0.0194514786482536,0.0167187098620732,8.23953862952668,119.705834724653,-0.820223000000001,20.8856152,103.925618,0.01141092,0.10230857,0.982724,0.999249,0,-1,339.159,344.177,1041.436,0,0,0
,,94,20.3742485240703,4.90656083133338,80.2338664503843,0.0415245,4.15245,0.058697141155474,0.467156905508284,11.153248957596,23.7681689114769,0.143889607543871,22.8237255455239,23.1543559280553,0.00333167118741898,0.333167118741898,1.10782544231989,110.782544231989,0.00243736943791048,0.0193984569227788,0.0164171732537597,8.2561065710846,118.651584655277,-0.863976000000001,20.88681312,104.084587,0.01129299,0.10211979,0.983512,0.999778,0,-1,339.149,344.062,1041.437,0,0,0
,,95,20.7740171958053,4.36707991538121,110.471003821656,0.0475695833333334,4.75695833333334,0.0526362924128846,0.413893024280873,11.173823090456,24.436494987007,0.220845527495997,23.4544941528053,23.7951824598598,0.00525505962221124,0.525505962221124,1.1121188077247,111.21188077247,0.00250388649829242,0.0196887187096144,0.0167334285253739,8.27268187197416,117.619190425852,-0.896746000000001,20.88735158,109.968714,0.01128445,0.10143252,0.974663,0.999513,0,-1,338.99,343.914,1041.43,0,0,0
,,96,20.0016912236988,2.83497800933322,68.6063699498788,0.0705532499999999,7.05532499999999,0.0347026346255032,0.274800510156912,11.1942109446657,24.0665641362123,0.206657383985455,23.0926150883586,23.4223538366621,0.00484040237066628,0.484040237066628,1.11716653872114,111.716653872114,0.00244838365639178,0.0193880690932281,0.0161930611998425,8.28914511683677,116.606364006935,-0.961122000000001,20.88843116,106.632937,0.01120884,0.10142543,0.976188,0.999459,0,-1,338.89,343.729,1041.464,0,0,0
,,97,19.0855192802511,3.52446733336124,86.5995636385062,0.0541515,5.41515,0.0432419478473494,0.343390691269729,11.2137545499177,23.4346953607163,0.205643449356229,22.4812745743976,22.8040148375799,0.00468949627037057,0.468949627037057,1.12193148804166,112.193148804166,0.00234161633885574,0.0185951210182927,0.0154691026211576,8.30497619874727,115.605717009461,-1.026556,20.88958527,101.084462,0.01102138,0.10062813,0.976505,0.999668,0,-1,338.814,343.678,1041.436,0,0,0
,,98,19.4064292148536,0,0,-0.0190340833333333,-1.90340833333333,0,0,11.2330005241653,23.9537511131291,0.193559230437814,22.9729733118241,23.2987247859436,0.00450968323974967,0.450968323974967,1.12653107779672,112.653107779672,0.00236599741836354,0.0189563988592127,0.015731001476197,8.32057625079595,114.622454328217,-1.055817,20.88989031,105.58322,0.01090274,0.10048915,0.977455,0.999263,0,-1,338.722,343.525,1041.468,0,0,0
,,99,18.8508433584954,0,0,-0.0293723333333335,-2.93723333333335,0,0,11.2521291604519,23.4551306315049,0.141214462112561,22.4948350788033,22.8109500605881,0.00322123604308245,0.322123604308245,1.13039653743814,113.039653743814,0.00229585793160138,0.0185977036790478,0.0153081425693135,8.33609582281871,113.657870307595,-1.004488,20.89025847,101.233635,0.01081065,0.10058988,0.983811,0.999777,0,-1,338.723,343.483,1041.466,0,0,0
,,100,19.2562094350252,8.34987761871434,195.402861767133,0.0230616666666668,2.30616666666668,0.102822789646323,0.823456941660454,11.2711826868487,24.469347089927,0.189434631447121,23.4577588652048,23.7882357062271,0.00450631566378639,0.450631566378639,1.13426031329157,113.426031329157,0.0023712649005603,0.0189902895029263,0.0156477543944142,8.35157377130057,112.711826868487,-1.012987,20.89145076,110.131882,0.01070979,0.0994829,0.978497,0.999858,0,-1,338.582,343.352,1041.474,0,0,0
,,101,19.0190275427139,14.5966173892162,325.674477177141,0.01302975,1.302975,0.173737478190569,1.3900938931809,11.2903203053376,23.8170121211481,0.183327144866784,22.8311108301584,23.146910524802,0.00424345701899885,0.424345701899885,1.13863519963296,113.863519963296,0.00226375590645356,0.0181125759046738,0.0153253690790617,8.36706033303731,111.785349557798,-1.036384,20.89109059,104.332228,0.01051749,0.09845653,0.978919,0.999593,0,-1,338.563,343.246,1041.487,0,0,0
,,102,19.1703994682065,0,0,-0.0161838333333333,-1.61838333333333,0,0,11.309415018843,23.9669071723005,0.230357734739935,22.9673364277257,23.2870915761434,0.00536436166416183,0.536436166416183,1.14343910897454,114.343910897454,0.00225043503119219,0.0181784065576365,0.0154229807909875,8.38243450797233,110.876617831794,-1.034245,20.89108621,105.615288,0.01039855,0.09832428,0.973481,0.999384,0,-1,338.453,343.165,1041.461,0,0,0
,,103,19.2127633298064,12.3812192531994,274.781459054652,0.0155176666666667,1.55176666666667,0.140818922833122,1.13990747547364,11.328606600242,23.734634814856,0.184998648132726,22.7381654827352,23.0486391702239,0.00426396708779042,0.426396708779042,1.14825327335052,114.825327335052,0.00218518110488344,0.0176887042352415,0.0153480947564977,8.39782004574607,109.98647184701,-1.018195,20.89080178,103.548101,0.01020928,0.09745494,0.978849,0.999712,0,-1,338.355,342.975,1041.457,0,0,0
,,104,19.4750059836515,5.52630068561622,77.5433382438524,0.0352405833333332,3.52405833333332,0.0611144163436225,0.504590245963018,11.3479504848988,23.8767358794454,0.117871662730995,22.8720696630619,23.1834557179684,0.00273267247332732,0.273267247332732,1.15175159313108,115.175159313108,0.00215370768202545,0.0177820546120468,0.015510454440968,8.41324932034481,109.114908508642,-1.061681,20.89053464,104.781493,0.01001632,0.09742034,0.985877,0.999214,0,-1,338.322,342.928,1041.443,0,0,0
,,105,19.55649245796,0,0,-0.0216564166666666,-2.16564166666666,0,0,11.3674662341196,23.8256491715968,0.174415512874962,22.8153746645421,23.1248127411823,0.00403332607439076,0.403332607439076,1.15513459240494,115.513459240494,0.00211965253015234,0.017363466733997,0.0154830381994184,8.428746066665,108.261583182091,-1.06966,20.89051272,104.298127,0.00988852,0.09636922,0.979367,0.999035,0,-1,338.207,342.794,1041.471,0,0,0
,,106,19.177110087725,0,0,-0.06174625,-6.174625,0,0,11.3868330353924,23.8112043116275,0.194209790478942,22.8018119828261,23.1060734571084,0.00448742568489607,0.448742568489607,1.15939496828458,115.939496828458,0.00209937891479667,0.0173216463721559,0.0152368661017367,8.44410601881558,107.422953164079,-1.023078,20.89141281,104.172931,0.00980606,0.09628273,0.97745,0.999332,0,-1,338.211,342.724,1041.502,0,0,0
,,107,19.2982224639535,0,0,-0.01966575,-1.966575,0,0,11.4060707016682,23.8595241118644,0.188584483021236,22.8386256358698,23.1473552197617,0.00436523201742767,0.436523201742767,1.16382129713574,116.382129713574,0.00205465705764465,0.0170318153968068,0.0152492785910656,8.45934909116198,106.598791604376,-0.969248000000001,20.89148302,104.552857,0.00959378,0.09538635,0.977572,0.998816,0,-1,338.071,342.641,1041.502,0,0,0
,,108,19.3439055491572,2.31407420918252,53.8689629469439,0.0835924166666668,8.35924166666668,0.0244991579983142,0.202408553199464,11.4253917656748,23.8261449824026,0.194878640859622,22.8048532762731,23.1068770605079,0.00450303679606216,0.450303679606216,1.16825543154249,116.825543154249,0.00204794382337758,0.0169198201159468,0.0152574298394314,8.47460244537723,105.790664496989,-0.999340000000001,20.89137101,104.252199,0.00957712,0.09514282,0.977263,0.999217,0,-1,338.044,342.521,1041.535,0,0,0
